 SIX AA 13 1 180
  3200     .637   95.5      .79  -50.9     .089  -11.4     .757 -171.2
  4000     .546   48.8      .64  -84.6     .126  -32.9     .810  172.1
 TRW  HH  11  500  4000  50 
   500     .802 -176.2     6.67   72.5     .023   18.1     .456  -64.5
   600     .807  179.5     5.66   67.2     .024   17.1     .460  -70.3
   700     .807  175.5     4.83   61.3     .024   16.7     .469  -76.3
   900     .816  168.8     3.70   49.5     .026   16.8     .502  -87.0
  1100     .816  163.7     2.99   40.1     .027   18.0     .537  -97.8
  1400     .804  156.3     2.30   24.2     .030   17.5     .583 -111.2
  1700     .791  149.1     1.85   11.5     .033   19.0     .634 -122.8
  2100     .782  141.5     1.44   -6.3     .039   18.2     .686 -139.1
  2600     .756  126.7     1.14  -24.2     .049   10.9     .748 -152.8
  3200     .706  104.9      .92  -48.4     .063    2.2     .792 -167.7
  4000     .627   68.8      .75  -80.8     .093  -17.4     .836  174.4
 DXL AA 14 2000 18000 
 2000  .851   -55  3.389  134  .057  58  .713   -21 
 3000  .773   -77  2.880  118  .071  48  .662   -26 
 4000  .721   -95  2.546  104  .081  42  .619   -31 
 5000  .676  -111  2.260   92  .087  36  .571   -36 
 6000  .636  -124  2.019   79  .088  32  .524   -43 
 7000  .612  -136  1.774   68  .088  29  .501   -51 
 8000  .603 145  1.580   60  .087  27  .489   -60 
 9000  .609  -151  1.488   51  .082  27  .497   -69 
 10000 .566  -156  1.284   41  .079  26  .467   -78 
 11000 .579  -162  1.226   32  .079  28  .486   -85 
 12000 .561  -169  1.114   24  .080  28  .499   -92 
 14000 .606   178  1.030    3  .072  13  .526  -111 
 16000 .616   174   .744   20  .100  41  .511  -122 
 18000 .598   171   .883  -12  .133  27  .541  -132 
 DXL BB 14 2000 18000 
 2000  .835   -63  3.639  131  .035  59  .757   -16 
 3000  .750   -86  3.039  114  .041  51  .722   -20 
 4000  .701  -104  2.627  101  .046  49  .698   -23 
 5000  .662  -120  2.282   89  .049  47  .673   -27 
 6000  .632  -133  2.022   77  .049  47  .642   -33 
 7000  .620  -144  1.795   67  .049  49  .628   -41 
 8000  .614  -152  1.591   58  .050  53  .619   -49 
 9000  .618  -159  1.479   50  .049  60  .637   -57 
 10000 .580  -163  1.258   40  .053  61  .596   -67 
 11000 .599  -169  1.200   31  .058  67  .623   -73 
 12000 .580  -175  1.032   24  .064  69  .636   -81 
 14000 .612   172   .914   12  .070  51  .676   -99 
 16000 .613   166   .792    2  .108  74  .671  -109 
 18000 .607   164   .833  -13  .143  55  .700  -121 
 DXL CC 11 2000 12000 
 2000  .93    -46  2.42   137  .036  62  .76    -22 
 3000  .87    -69  2.32   117  .048  53  .73    -31 
 4000  .81    -94  2.25    96  .058  41  .70    -42 
 5000  .76   -122  2.06    74  .061  31  .67    -55 
 6000  .73   -144  1.77    54  .057  22  .67    -72 
 7000  .73   -156  1.49    38  .052  20  .69    -87 
 8000  .73   -163  1.28    25  .049  23  .73    -99 
 9000  .70   -170  1.14    12  .049  29  .77   -107 
 10000 .63   -177  1.03     1  .053  30  .81   -112 
 11000 .59    177   .95   -13  .042  17  .85   -121 
 12000 .58    169   .78   -41  .044  -5  .90  139 
 DXL DD 11 2000 12000 
 2000  .89    -57  3.49   130  .024  63  .80    -21 
 3000  .81    -83  3.19   109  .030  56  .78    -28 
 4000  .74   -111  2.94    88  .034  50  .75    -38 
 5000  .70   -139  2.61    66  .036  47  .74    -51 
 6000  .69   -159  2.20    46  .036  48  .74    -67 
 7000  .69   -170  1.81    30  .037  51  .75    -83 
 8000  .69   -176  1.54    18  .041  57  .80    -95 
 9000  .64    179  1.36     5  .047  59  .83   -103 
 10000 .59    174  1.26    -6  .052  55  .88   -109 
 11000 .54    164  1.12   -27  .037  47  .91   -119 
 12000 .52    162   .82   -56  .018  17  .94   -138 
 DXL EE 14 2000 18000 
 2000  .97    -20  2.01   159  .022  79  .817    -8 
 3000  .94    -27  1.96   151  .31   75  .80    -11 
 4000  .90    -34  1.95   142  .040  72  .79    -15 
 5000  .86    -43  1.98   133  .050  67  .78    -19 
 6000  .80    -55  1.97  122  .057  60   .75    -23 
 7000  .73    -68  1.91  112  .060  54   .72    -28 
 8000  .69    -80  1.84  102  .063  49   .70    -33 
 9000  .63    -91  1.74   91  .057  44   .67    -39 
 10000 .60   -101  1.66   85  .060  49   .67    -43 
 11000 .56   -112  1.56   75  .056  37   .66    -47 
 12000 .53   -124  1.49   67  .054  33   .66    -50 
 14000 .50   -143  1.36   52  .040  36   .62    -60 
 16000 .46   -161  1.29   35  .055  35   .65    -77 
 18000 .40    176  1.12   19  .046  27   .69    -84 
 DXL EE 14 2000 18000 
 2000  .96    -21  2.24  158  .017  80   .83     -7 
 3000  .93    -29  2.18  150  .024  76   .81    -10 
 4000  .89    -37  2.17  141  .030  74   .80    -14 
 5000  .84    -47  2.18  132  .038  70   .79    -17 
 6000  .78    -78  2.15  120  .042  64   .77    -21 
 7000  .71    -74  2.07  109  .043  58   .75    -25 
 8000  .67    -86  1.98   99  .045  54   .73    -30 
 9000  .61    -98  1.86   89  .038  54   .70    -36 
 10000 .58   -108  1.77   82  .042  62   .70    -40 
 11000 .55   -120  1.65   73  .036  50   .70    -44 
 12000 .53   -132  1. 8   65  .033  52   .70    -47 
 14000 .50   -151  1.44   50  .028  76   .66    -57 
 16000 .46   -170  1.35   33  .046  65   .69    -73 
 18000 .41    166  1.17   16  .042  61   .73    -82 
 DXL GG 11 2000 12000 
 2000  .97    -26  1.83  151  .020  72  .84     -18 
 3000  .95    -38  1.84  138  .028  64  .82     -25 
 4000  .91    -54  1.93  122  .036  55  .80     -34 
 5000  .88    -72  1.99  104  .042  44  .78     -48 
 6000  .83    -93  1.90   82  .042  31  .77     -64 
 7000  .80   -110  1.65   64  .037  22  .78     -80 
 8000  .80   -120  1.43   51  .031  20  .81     -93 
 9000  .79   -127  1.29   39  .026  28  .83    -102 
 10000 .75   -132  1.21   28  .024  39  .87    -107 
 11000 .68   -138  1.06   13  .015  39  .89    -116 
 12000 .69   -146   .96   -7  .008  80  .93    -127 
 DXL HH 11 2000 12000 
 2000  .97    -28  2.001 150  .016  73  .84     -17 
 3000  .94    -40  2.019 136  .023  66  .83     -24 
 4000  .90    -56  2.099 121  .029  58  .81     -34 
 5000  .86    -76  2.148 102  .033  48  .80     -46 
 6000  .82    -97  2.039  80  .032  38  .79     -63 
 7000  .79   -113  1.780  62  .027  32  .79     -79 
 8000  .78   -123  1.539  49  .023  36  .82     -92 
 9000  .77   -130  1.377  37  .022  51  .85    -101 
 10000 .74   -135  1.291  27  .023  62  .89    -106 
 11000 .70   -143  1.149  10  .017  73  .91    -115 
 12000 .66   -151   .977  -4  .014 109  .94    -126 
 DXL II 14 2000 18000 
 2000  .97    -19  1.90  159  .027  78  .81     -12 
 3000  .94    -27  1.83  150  .037  73  .80     -14 
 4000  .92    -36  1.80  142  .047  69  .79     -17 
 5000  .89    -45  1.81  134  .057  65  .77     -20 
 6000  .85    -55  1.80  123  .065  58  .74     -26 
 7000  .80    -65  1.72  113  .068  52  .71     -32 
 8000  .77    -75  1.63  104  .071  47  .70     -39 
 9000  .74    -84  1.55   95  .066  44  .69     -45 
 10000 .72    -91  1.52   88  .068  44  .69     -49 
 11000 .70    -97  1.40   78  .061  33  .68     -55 
 12000 .67   -104  1.28   69  .054  30  .67     -60 
 14000 .62   -123  1.03   60  .037  41  .66     -71 
 16000 .66   -134  1.06   55  .043  52  .68     -79 
 18000 .65   -136  1.02   40  .038  63  .71     -82 
 DXL JJ 14 2000 18000 
 2000  .97    -21  2.29  158  .022  78  .81     -11 
 3000  .93    -31  2.20  149  .031  73  .80     -14 
 4000  .91    -41  2.14  140  .039  70  .79     -16 
 5000  .88    -50  2.14  132  .047  66  .77     -20 
 6000  .83    -61  2.10  121  .052  59  .74     -25 
 7000  .78    -71  2.00  111  .052  54  .71     -31 
 8000  .75    -82  1.88  102  .054  50  .70     -37 
 9000  .72    -92  1.77   93  .048  49  .69     -43 
 10000 .71    -99  1.72   87  .049  54  .70     -47 
 11000 .69   -105  1.58   76  .042  43  .68     -53 
 12000 .66   -112  1.44   68  .036  44  .68     -58 
 14000 .62   -130  1.27   60  .025  75  .68     -68 
 16000 .65   -141  1.17   51  .039  87  .70     -77 
 18000 .64   -144  1.12   38  .043 100  .71     -80 
 DXL KK 11 2000 12000 
 2000  .91    -43  2.59  140  .020  74  .81     -13 
 3000  .84    -61  2.31  124  .024  71  .80     -16 
 4000  .79    -77  2.10  111  .028  73  .78     -20 
 5000  .73    -92  1.94   98  .031  78  .77     -24 
 6000  .69   -107  1.78   85  .033  85  .75     -30 
 7000  .66   -119  1.60   74  .036  96  .73     -37 
 8000  .65   -129  1.45   64  .042 102  .73     -45 
 9000  .65   -137  1.33   54  .052 116  .72     -53 
 10000 .66   -143  1.26   46  .071 117  .74     -59 
 11000 .65   -148  1.14   35  .081 118  .74     -67 
 12000 .65   -157  1.03   25  .102 120  .76     -75 
 DXL LL 11 2000 12000 
 2000  .89    -58  3.07  127  .03   94  .80     -22 
 3000  .82    -94  2.85  102  .06   39  .78     -40 
 4000  .84   -113  2.53   84  .07   43  .75     -50 
 5000  .80   -135  2.30   63  .09   21  .74     -68 
 6000  .77   -152  1.79   46  .08    7  .73     -83 
 7000  .74   -161  1.54   33  .07   -6  .72     -96 
 8000  .69   -169  1.23   12  .07  -17  .76    -107 
 9000  .70   -170  1.00    8  .05  -13  .77    -113 
 10000 .67   -176  1.02   -3  .06  -15  .81    -115 
 11000 .68   -178   .95  -15  .06  -18  .80    -117 
 12000 .68    178   .97  -16  .06   -9  .81    -119 
 DXL MM 17 2000 18000 
 2000  .97    -23  1.66  158  .013  81  .83      -8 
 3000  .94    -31  1.61  148  .018  79  .82     -11 
 4000  .91    -39  1.59  139  .023  78  .81     -15 
 5000  .89    -49  1.59  130  .027  76  .81     -18 
 6000  .84    -61  1.56  118  .028  72  .80     -22 
 7000  .79    -74  1.50  108  .028  70  .78     -26 
 8000  .77    -86  1.42   99  .027  72  .77     -30 
 9000  .74    -96  1.34   89  .023  88  .76     -36 
 10000 .74   -105  1.29   82  .031  99  .78     -40 
 11000 ..71  -114  1.17   73  .022 104  .78     -44 
 12000 .69   -123  1.11   66  .024 125  .78     -46 
 13000 .67   -128  1.06   60  .033 141  .77     -48 
 14000 .67   -137  1.02   52  .043 141  .76     -56 
 15000 .66   -142   .98   43  .061 138  .79     -63 
 16000 .66   -147   .92   36  .066 130  .78     -73 
 17000 .65   -158   .85   33  .064 127  .78     -67 
 18000 .64   -160   .81   23  .080 127  .77     -78 
 DXL NN 17 2000 18000 
 2000  .97    -23  1.66  158  .013  81  .83      -8 
 3000  .94    -31  1.61  148  .018  79  .82     -11 
 4000  .91    -39  1.59  139  .023  78  .81     -15 
 5000  .89    -49  1.59  130  .027  76  .81     -18 
 6000  .84    -61  1.56  118  .028  72  .80     -22 
 7000  .79    -74  1.50  108  .028  70  .78     -26 
 8000  .77    -86  1.42   99  .027  72  .77     -30 
 9000  .74    -96  1.34   89  .023  88  .76     -36 
 10000 .74   -105  1.29   82  .031  99  .78     -40 
 11000 .71   -114  1.17   73  .022 104  .78     -44 
 12000 .69   -123  1.11   66  .024 125  .78     -46 
 13000 .67   -128  1.06   60  .033 141  .77     -48 
 14000 .67   -137  1.02   52  .043 141  .76     -56 
 15000 .66   -142   .98   43  .061 138  .79     -63 
 16000 .66   -147   .92   36  .066 130  .78     -73 
 17000 .65   -158   .85   33  .064 127  .78     -67 
 18000 .64   -160   .81   23  .080 127  .77    -78
 DXL OO 11 2000 12000 
 2000  .78  -118  4.52  102  .042  40  .39     -43
 3000  .74  -140  3.28   84  .044  38  .38      -55 
 4000  .74  -155  2.56   70  .045  41  .40      -67 
 5000  .74  -168  2.05   58  .046  46  .42      -77 
 6000  .75  -177  1.67   47  .047  54  .45      -88 
 7000  .76   178  1.38   37  .050  61  .49      -98 
 8000  .77   174  1.18   29  .055  68  .53     -107 
 9000  .79   171  1.03   21  .061  76  .59     -114 
 10000 .73   167   .84   12  .070  76  .60     -119 
 11000 .78   165   .75    5  .082  79  .66     -123 
 12000 .78   161   .66   -1  .091  78  .68     -128 
 DXL PP 11 2000 12000 
 2000  .83  -111  4.06  100  .082  34  .38      -78 
 3000  .83  -144  3.07   75  .093   6  .38     -105 
 4000  .80  -163  2.35   56  .083  -2  .40     -120 
 5000  .79  -178  1.82   40  .088 -15  .44     -135 
 6000  .79   173  1.46   27  .076 -25  .49     -144 
 7000  .79   167  1.21   15  .071 -30  .56     -151 
 8000  .78   164  1.02    5  .065 -33  .62     -155 
 9000  .77   162   .91   -4  .065 -32  .67     -158 
 10000 .72   158   .80  -12  .062 -35  .67     -159 
 11000 .67   152   ,79  -20  .061 -38  .70     -158 
 12000 .62   140   .79  -30  .062 -35  .71     -159 
 DXL QQ 11 2000 12000 
 2000  .87  -106  3.74  109  .04   42  .47      -37 
 3000  .87  -131  2.73   89  .04   36  .46      -45 
 4000  .87  -143  2.16   77  .05   40  .45      -54 
 5000  .88  -156  1.70   65  .04   42  .45      -65 
 6000  .88  -162  1.48   57  .04   50  .47      -77 
 7000  .88  -169  1.25   46  .04   59  .49      -88 
 8000  .88  -173  1.11   38  .05   69  .51      -92 
 9000  .89  -176   .96   31  .05   80  .55     -102 
 10000 .89  -178   .87   20  .07   81  .58     -111 
 11000 .89  -180   .73   16  .07   87  .63     -121 
 12000 .89   170   .64    6  .08   90  .65     -126 
 DXL RR 11 2000 12000 
 2000  .80  -118  3.69   97  .04  68  .50       -44 
 3000  .80  -136  2.62   76  .13  31  .49       -60 
 4000  .90  -160  2.15   58  .17   4  .49       -96 
 5000  .93  -179  1.67   39  .11 -16  .52      -109 
 6000  .87   175  1.30   25  .08 -15  .55      -120 
 7000  .88   169  1.13   13  .08 -24  .62      -127 
 8000  .88   170   .90    5  .06 -24  .70      -134 
 9000  .87   164   .83   -4  .06 -23  .70      -136 
 10000 .85   160   .72  -12  .05 -16  .74      -136 
 11000 .83   166   .67  -15  .04  -1  .75      -137 
 12000 .81   161   .66  -21  .05  15  .73      -140 
 DXL SS 11 2000 12000 
 2000  .86  -147  3.11   90  .05   25  .34   -156 
 3000  .89  -164  2.08   73  .05   24  .35   -159 
 4000  .90  -171  1.61   60  .05   26  .40   -164 
 5000  .89  -179  1.19   50  .05   29  .43   -170 
 6000  .91   176  1.05   42  .05   32  .51   -173 
 7000  .92   172   .34   35  .05   37  .54   -174 
 8000  .90   169   .73   27  .05   44  .56   -175 
 9000  .89   168   .63   22  .05   54  .57   -177 
 10000 .89   166   .56   11  .06   50  .62   -179 
 11000 .91   160   .49    8  .06   55  .68    180 
 12000 .91   155   .42   -4  .06   57  .71    177 
 DXL TT 11 2000 12000 
 2000  .72  -155  3.00   78  .07   61  .30   -146 
 3000  .76  -162  1.86   58  .08   41  .32   -150 
 4000  ,89   175  1.53   44  .08  -38  .46   -170 
 5000  .90   162  1.18   27  .08  -39  .50   -174 
 6000  .88   157   .95   16  .06  -21  .54   -176 
 7000  ,87   150   .83    5  .06  -.10 .54   -178 
 8000  .87   148   .71   -1  .06    2  .56   -179 
 9000  .87   144   .67  -13  .07    2  .58   -180 
 10000 .86   137   .64  -21  .03    8  .60    178 
 11000 .82   136   .63  -28  .09   14  .60    176 
 12000 .80   122  .68   -40  .13   11  .58    174 
 MSC AA 9 2000 10000 50 
 2000 .79 -70 2.06 124 .067 43 .6 -52 
 3000 .80 -85 1.73 113 .079 36 .64 -63
 4000 .82 -110 1.67 98 .104 25 .66 -86
 5000 .83 -127 1.5 85 .091 17 .67 -97 
 6000 .77 -154 1.39 66 .09 0 .66 -108 
 7000 .76 -166 1.31 56 .085 3 .67 -119
 8000 .76 177 1.21 36 .085 1 .7 -127
 9000 .75 164 1.02 29 .1 4 .81 -142 
 10000 .74 151 .96 14 .088 0 .82 -163 
 MSC BB 9 2000 10000 50 
 2000 .88 -112 2.8 96 .072 16 .45 -93 
 3000 .9 -134 2.5 74 .098 -2 .52 -107 
 4000 .86 -154 2.14 55 .095 -18 .52 -117
 5000 .8 -175 1.88 40 .097 -29 .47 -130 
 6000 .83 163 1.63 16 .08 -43 .46 -147
 7000 .88 142 1.49 -1 .081 -54 .48 -166 
 8000 .92 127 1.25 -15 .067 -63 .55 177 
 9000 .88 115 1.16 -36 .09 -76 .56 168
 10000 .72 98 1.06 -58 .07 -93 .54 157
 MSC CC 9 2000 10000 50 
 2000 .79 -136 2.7 82 .06 8 .4 -126 
 3000 .81 -155 2.23 61 .075 -4 .49 -135 
 4000 .8 -167 1.9 43 .07 -14 .5 -143
 5000 .81 -179 1.61 26 .073 -22 .48 -155
 6000 .86 166 1.37 11 .058 -32 .52 -169 
 7000 .88 152 1.19 -9 .061 -39 .56 179
 8000 .89 140 .99 -26 .049 -45 .57 168
 9000 .83 128 .87 -41 .059 -57 .58 160
 10000 .65 113 .74 -62 .05 -67 .57 149
 MSC DD 11 500 12000 50 
 500 .97 -14 2.26 162 .02 86 .80 -8 
 1000 .95 -28 2.14 143 .03 64 .80 -20 
 2000 .91 -53 1.95 111 .05 50 .77 -44 
 3000 .88 -78 1.82  79 .06 64 .74 -65 
 4000 .84 -106 1.64 52 .05 94 .73 -86 
 5000 .81 -125 1.46 27 .07 87 .76 -104
 6000 .78 -135 1.33 -3 .11 49 .78 -114
 7000 .78 -145 1.18 -28 .15 -21 .77 -126
 8000 .78 -154 1.04 -46 .16 -78 .76 -135
 10000 .77 -172 .82 -75 .13 -123 .88 -152 
 12000 .65 153 .68 -104 .08 -91 .77 -167
 MSC EE 7 2000 8000 50
 2000 .87 -166 2.12 70 .047 13 .49 -173 
 3000 .87 -179 1.56 47 .046 14 .53 179
 4000 .86 170 1.15 25 .048 14 .57 172 
 5000 .87 162 0.91 11 .055 17 .62 167 
 6000 .87 156 0.8 -4 .067 16 .67 162
 7000 .86 148 0.75 -18 .088 14 .72 158
 8000 .84 142 0.64 -33 .111 11 .69 156
 MSC GG 7 6000 12000 50 
 6000 .77 -140 1.65 61 .058 24 .46 -78
 7000 .76 -151 1.46 51 .054 37 .45 -92
 8000 .78 -161 1.31 39 .053 47 .47 -104 
 9000 .81 -172 1.21 28 .054 58 .54 -117 
 10000 .77 -179 1.02 17 .066 69 .57 -128
 11000 .78 176 .87 9 .084 74 .60 -138 
 12000 .85 170 .81 0 .113 74 .69 -149 
 MSC HH 7 6000 12000 50 
 6000 .76 -126 1.48 67 .068 35 .73 -43
 7000 .74 -143 1.34 54 .063 36 .71 -53
 8000 .76 -153 1.24 43 .06 41 .68 -63 
 9000 .77 -165 1.14 31 .059 50 .72 -73
 10000 .75 -174 1.0 19 .065 61 .72 -84
 11000 .77 -179 .87 8 .077 66 .74 -91 
 12000 .84 174 .85 -4 .091 65 .74 -102
 MSC II 7 6000 12000 50 
 6000 .83 -71 1.45 104 .056 54 .73 -34
 7000 .78 -85 1.38 96 .059 49 .72 -45 
 8000 .75 -96 1.32 86 .058 47 .69 -53 
 9000 .75 -109 1.25 75 .06 48 .71 -63 
 10000 .73 -119 1.17 66 .058 49 .71 -70 
 11000 .69 -131 1.09 55 .053 53 .70 -75 
 12000 .72 -140 1.04 47 .047 59 .78 -83 
 MSC JJ 16 100 6000
 100   .869   -15  8.18  166  .010  77  .999    -4
 200   .812   -31  7.80  153  .016  71  .989   -10
 400   .784   -57  6.38  134  .031  55  .896   -17
 600   .673   -83  5.95  117  .038  46  .835   -23
 800   .586  -104  5.17  104  .044  41  .803   -26
 1000  .533  -123  4.43   93  .047  37  .774   -30
 1500  .464  -159  3.15   70  .043  32  .701   -38
 2000  .458   175  2.45   53  .055  34  .699   -50
 2500  .490   160  2.04   37  .061  38  .678   -60
 3000  .493   145  1.75   23  .072  42  .686   -71
 3500  .534   130  1.52    9  .088  43  .668   -86
 4000  .541   118  1.32   -4  .105  41  .690   -99
 4500  .575   103  1.18  -17  .127  36  .678  -115
 5000  .609    95  1.01  -31  .147  32  .698  -133
 5500  .635    84   .87  -43  .169  25  .719  -148
 6000  .658    80   .74  -56  .183  16  .737  -168
 MSC KK 16 100 6000
 100   .809   -20 12.28  163  .009  72  .992    -6
 200   .760   -42 11.55  147  .018  66  .932   -12
 400   .653   -76  9.30  125  .026  53  .841   -19
 600   .558  -103  7.52  108  .031  45  .774   -23
 800   .496  -124  6.23   95  .036  42  .750   -25
 1000  .455  -142  5.14   86  .038  42  .724   -29
 1500  .421  -175  3.52   65  .043  42  .669   -37
 2000  .449   165  2.71   51  .052  46  .665   -46
 2500  .476   151  2.24   35  .063  47  .653   -58
 3000  .485   139  1.92   22  .077  48  .660   -67
 3500  .531   125  1.67    7  .095  47  .644   -85
 4000  .536   114  1.44   -6  .111  43  .668   -98
 4500  .578   100  1.28  -18  .134  38  .658  -113
 5000  .611    93  1.11  -32  .155  33  .681  -131
 5500  .632    82   .96  -44  .177  25  .702  -146
 6000  .652    78   .81  -57  .189  16  .720  -167
 MSC LL 15 100 6000
 100   .680   -33 19.52  156  .007  72  .971    -8
 200   .613   -64 17.02  136  .013  59  .877   -14
 400   .507  -105 11.70  112  .020  48  .774   -19
 600   .456  -132  8.68   97  .024  48  .722   -21
 1000  .432  -167  5.54   79  .031  52  .693   -26
 1500  .421   168  3.71   60  .038  55  .656   -35
 2000  .454   154  2.82   47  .051  56  .656   -44
 2500  .485   143  2.32   31  .064  56  .645   -56
 3000  .496   132  1.98   19  .079  55  .656   -68
 3500  .548   120  1.72    5  .100  52  .642   -83
 4000  .553   109  1.48   -8  .118  47  .671   -97
 4500  .596    96  1.32  -20  .142  40  .660  -112
 5000  .630    89  1.14  -34  .164  34  .681  -127
 5500  .653    79   .98  -46  .185  27  .700  -145
 6000  .671    75   .83  -59  .198  18  .720  -166
 MSC MM 16 100 6000
 100   .583   -48 23.55  150  .007  63  .946    -9
 200   .527   -83 18.70  128  .012  56  .843   -14
 400   .464  -126 11.71  105  .016  53  .756   -17
 600   .442  -149  8.39   92  .020  49  .718   -19
 800   .441  -166  6.56   82  .024  55  .715   -21
 1000  .447  -178  5.26   75  .028  57  .705   -24
 1500  .446   160  3.51   58  .035  61  .671   -33
 2000  .481   149  2.68   44  .049  62  .674   -43
 2500  .512   139  2.21   29  .064  61  .663   -56
 3000  .521   128  1.87   17  .081  60  .677   -67
 3500  .574   117  1.62    3  .101  56  .663   -83
 4000  .581   106  1.39  -10  .121  50  .687   -96
 4500  .622    94  1.23  -22  .146  43  .676  -112
 5000  .655    87  1.06  -36  .169  37  .697  -130
 5500  .673    77   .91  -48  .191  28  .716  -146
 6000  .690    73   .77  -60  .205  19  .734  -166
 MSC NN 16 100 6000
 100   .830   -20  8.71  164  .016  74  .994    -8
 200   .793   -42  8.24  149  .031  66  .931   -15
 400   .720   -78  6.87  127  .049  49  .821   -23
 600   .641  -106  5.71  109  .060  37  .727   -32
 800   .589  -130  4.77   96  .066  32  .684   -35
 1000  .559  -150  3.98   86  .068  28  .641   -38
 1500  .534   174  2.75   63  .067  25  .575   -45
 2000  .560   149  2.10   46  .074  28  .565   -55
 2500  .597   162  1.80   36  .079  27  .531   -77
 3000  .594   150  1.57   23  .091  31  .541   -90
 3500  .616   137  1.35    9  .107  32  .528  -110
 4000  .611   127  1.17   -3  .127  30  .558  -123
 4500  .628   112  1.05  -16  .149  26  .557  -141
 5000  .659   104   .91  -28  .170  22  .587  -158
 5500  .672    93   .80  -40  .188  16  .620  -175
 6000  .694    87   .67  -52  .200   6  .654   166
 MSC OO 16 100 6000
 100   .766   -26 12.63  160  .015  74  .979   -10
 200   .721   -52 11.66  144  .028  61  .892   -19
 400   .630   -92  9.04  120  .042  46  .747   -29
 600   .564  -121  7.11  103  .051  38  .650   -34
 800   .529  -144  5.79   91  .056  36  .603   -35
 1000  .519  -163  4.73   82  .059  34  .565   -39
 1500  .498   165  3.21   61  .063  35  .506   -45
 2000  .531   143  2.42   45  .076  36  .501   -55
 2500  .569   156  2.13   36  .086  37  .458   -76
 3000  .560   146  1.84   24  .102  38  .469   -89
 3500  .592   134  1.60   10  .119  36  .455  -108
 4000  .579   123  1.39   -2  .139  32  .483  -122
 4500  .609   110  1.25  -14  .162  27  .484  -139
 5000  .628   101  1.08  -27  .181  22  .526  -157
 5500  .656    91   .96  -39  .202  16  .563  -172
 6000  .663    85   .83  -51  .211   7  .603   168
 MSC PP 16 100 6000
 100   .630   -40 21.76  153  .013  69  .933   -15
 200   .576   -75 18.26  133  .023  55  .795   -25
 400   .504  -119 12.19  110  .032  47  .617   -33
 600   .474  -146  8.92   95  .037  45  .532   -35
 800   .469  -166  6.96   84  .045  46  .495   -35
 1000  .474   178  5.61   77  .049  48  .467   -38
 1500  .465   152  3.75   59  .063  49  .428   -44
 2000  .503   134  2.80   44  .082  47  .425   -54
 2500  .542   150  2.45   36  .091  45  .383   -75
 3000  .529   140  2.11   25  .112  43  .391   -88
 3500  .574   130  1.84   12  .131  39  .376  -107
 4000  .554   119  1.61    0  .151  33  .409  -121
 4500  .598   107  1.46  -11  .173  27  .410  -139
 5000  .608    98  1.28  -23  .191  21  .454  -157
 5500  .637    90  1.14  -35  .211  14  .492  -172
 6000  .643    82   .97  -48  .218   6  .540   168
 MSC QQ 16 100 6000
 100   .544   -52 27.77  148  .012  67  .896   -17
 200   .502   -92 22.07  126  .020  55  .729   -28
 400   .461  -135 13.38  104  .028  50  .553   -33
 600   .450  -159  9.53   91  .034  51  .483   -34
 800   .455  -176  7.35   82  .041  52  .456   -34
 1000  .465   170  5.88   74  .048  53  .438   -37
 1500  .461   147  3.91   58  .062  54  .401   -43
 2000  .518   156  3.10   49  .077  52  .372   -59
 2500  .538   148  2.54   36  .095  48  .359   -74
 3000  .536   139  2.21   25  .115  45  .368   -87
 3500  .570   128  1.91   12  .135  40  .354  -107
 4000  .565   119  1.69    0  .154  34  .391  -121
 4500  .596   106  1.53  -11  .177  28  .385  -140
 5000  .622    99  1.35  -22  .196  22  .434  -157
 5500  .636    89  1.20  -33  .214  15  .472  -172
 6000  .659    84  1.03  -46  .222   6  .515   168
 MSC RR 16 100 6000
 100   .615   -42 25.67  153  .013  67  .913   -17
 200   .591   -81 21.93  134  .022  52  .743   -29
 400   .583  -123 14.90  113  .030  45  .588   -37
 600   .558  -142 10.81   98  .036  40  .496   -39
 800   .550  -160  8.36   88  .039  42  .424   -40
 1000  .550  -170  6.75   81  .044  43  .407   -44
 1500  .562   172  4.55   66  .055  45  .370   -47
 2000  .534   158  3.40   56  .069  45  .366   -58
 2500  .558   151  2.79   42  .083  43  .371   -72
 3000  .532   140  2.33   31  .097  41  .388   -79
 3500  .556   132  2.02   22  .111  39  .380   -92
 4000  .521   121  1.78    9  .128  33  .423  -100
 4500  .546   110  1.63    0  .146  28  .418  -109
 5000  .538    97  1.51  -11  .164  24  .451  -119
 5500  .568    86  1.37  -21  .181  21  .442  -129
 6000  .590    76  1.23  -33  .194  10  .442  -144
 MSC SS 14 100 2000
 100   .871   -31  6.86  156  .031  70  .993   -12
 200   .848   -58  6.37  140  .054  54  .872   -21
 400   .796   -99  5.00  116  .075  36  .694   -35
 600   .722  -126  3.86  100  .084  27  .616   -38
 800   .691  -144  3.11   87  .087  21  .587   -40
 1000  .691  -158  2.59   76  .089  18  .594   -48
 1200  .695  -169  2.22   68  .089  17  .534   -55
 1300  .657  -174  2.05   64  .088  17  .535   -54
 1500  .651  -179  1.78   56  .086  17  .532   -56
 1600  .673   176  1.70   53  .086  19  .544   -63
 1700  .646   172  1.58   50  .086  19  .551   -61
 1800  .676   168  1.51   46  .086  20  .549   -66
 1900  .658   166  1.45   43  .087  21  .548   -64
 2000  .662   162  1.40   40  .089  23  .543   -71
 MSC TT 13 100 2000
 100   .718   -58 18.56  144  .024  56  .853   -26
